Month,Year,Airline,MaxSeats
Jul-10,2010,Jetstar,5478
Jul-10,2010,Qantas Airways,5038
Jul-10,2010,Qantas Airways,168
Jul-10,2010,Virgin Australia,3240
Jul-10,2010,Garuda Indonesia,4662
Jul-10,2010,Jetstar,7425
Jul-10,2010,Jetstar,2673
Jul-10,2010,Virgin Australia,2340
Jul-10,2010,Emirates,14580
Jul-10,2010,Emirates,10974
Jul-10,2010,Emirates,8246
Jul-10,2010,Qantas Airways,12324
Jul-10,2010,China Southern Airlines,8370
Jul-10,2010,Virgin Australia,1620
Jul-10,2010,Vietnam Airlines,7436
Jul-10,2010,Jetstar,2907
Jul-10,2010,Vietnam Airlines,7436
Jul-10,2010,Cathay Pacific Airways,28248
Jul-10,2010,Qantas Airways,15959
Jul-10,2010,Virgin Atlantic Airways,9548
Jul-10,2010,Hawaiian Airlines,3317
Jul-10,2010,Jetstar,1200
Jul-10,2010,Jetstar,3900
Jul-10,2010,Qantas Airways,2951
Jul-10,2010,Garuda Indonesia,2886
Jul-10,2010,Qantas Airways,4925
Jul-10,2010,Qantas Airways,9483
Jul-10,2010,Malaysia Airlines,6138
Jul-10,2010,Malaysia Airlines,11036
Jul-10,2010,British Airways,10461
Jul-10,2010,British Airways,6820
Jul-10,2010,Qantas Airways,10838
Jul-10,2010,Qantas Airways,13095
Jul-10,2010,Virgin Atlantic Airways,9548
Jul-10,2010,Delta Air Lines,8340
Jul-10,2010,Qantas Airways,16401
Jul-10,2010,Qantas Airways,7058
Jul-10,2010,United Airlines,11220
Jul-10,2010,United Airlines,374
Jul-10,2010,V Australia,9747
Jul-10,2010,Philippine Airlines,4742
Jul-10,2010,Philippine Airlines,3330
Jul-10,2010,Qantas Airways,1139
Jul-10,2010,Qantas Airways,2959
Jul-10,2010,Air Mauritius,1192
Jul-10,2010,Fiji Airways,15003
Jul-10,2010,Jetstar,3180
Jul-10,2010,V Australia,9747
Jul-10,2010,Virgin Australia,720
Jul-10,2010,Qantas Airways,5682
Jul-10,2010,United Airlines,11220
Jul-10,2010,Air Caledonie,3087
Jul-10,2010,Qantas Airways,2442
Jul-10,2010,Jetstar,2727
Jul-10,2010,Air Austral,3276
Jul-10,2010,Jetstar,3913
Jul-10,2010,Air Niugini,1695
Jul-10,2010,Air Vanuatu,4590
Jul-10,2010,Virgin Australia,1620
Jul-10,2010,Air New Zealand,3952
Jul-10,2010,Qantas Airways,2183
Jul-10,2010,Virgin Australia,1620
Jul-10,2010,Air New Zealand,892
Jul-10,2010,Air New Zealand,1368
Jul-10,2010,Qantas Airways,5630
Jul-10,2010,United Airlines,11220
Jul-10,2010,LATAM Airlines,6400
Jul-10,2010,Asiana Airlines,8060
Jul-10,2010,Korean Air,9331
Jul-10,2010,Air China,4080
Jul-10,2010,China Eastern Airlines,6582
Jul-10,2010,Qantas Airways,8646
Jul-10,2010,British Airways,6820
Jul-10,2010,Qantas Airways,1188
Jul-10,2010,Qantas Airways,12396
Jul-10,2010,Qantas Airways,13158
Jul-10,2010,Singapore Airlines,40773
Jul-10,2010,Air Austral,3276
Jul-10,2010,China Airlines,6000
Jul-10,2010,JALWays,7595
Jul-10,2010,Qantas Airways,11262
Jul-10,2010,Virgin Australia,1620
Jul-10,2010,Air Canada,8100
Jul-10,2010,Air Canada,270
Jul-10,2010,Air Canada,8100
Jul-10,2010,Air New Zealand,5168
Jul-10,2010,Qantas Airways,8946
Jul-10,2010,Qantas Airways,168
Jul-10,2010,Virgin Australia,1800
Aug-10,2010,Air New Zealand,2888
Aug-10,2010,Virgin Australia,2340
Aug-10,2010,Cathay Pacific Airways,8184
Aug-10,2010,Malaysia Airlines,5040
Aug-10,2010,Qantas Airways,2374
Aug-10,2010,Qantas Airways,1485
Aug-10,2010,Singapore Airlines,8835
Aug-10,2010,Etihad Airways,3406
Aug-10,2010,Virgin Samoa,720
Aug-10,2010,Air New Zealand,18308
Aug-10,2010,Emirates,7998
Aug-10,2010,Qantas Airways,8491
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,Royal Brunei Airlines,7410
Aug-10,2010,Thai Airways International,6168
Aug-10,2010,Qantas Airways,3750
Aug-10,2010,Air New Zealand,5321
Aug-10,2010,Jetstar,5475
Aug-10,2010,Virgin Australia,7920
Aug-10,2010,Jetstar,6552
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,Emirates,7998
Aug-10,2010,Emirates,10974
Aug-10,2010,Air New Zealand,1368
Aug-10,2010,Virgin Australia,2520
Aug-10,2010,Air Vanuatu,850
Aug-10,2010,Virgin Australia,3060
Aug-10,2010,Cathay Pacific Airways,3168
Aug-10,2010,Cathay Pacific Airways,4923
Aug-10,2010,Cathay Pacific Airways,3696
Aug-10,2010,Qantas Airways,5346
Aug-10,2010,Nauru Airlines,630
Aug-10,2010,Solomon Airlines,2028
Aug-10,2010,Virgin Australia,1620
Aug-10,2010,Malaysia Airlines,2514
Aug-10,2010,Malaysia Airlines,6138
Aug-10,2010,Qantas Airways,9706
Aug-10,2010,V Australia,4332
Aug-10,2010,Philippine Airlines,2416
Aug-10,2010,Qantas Airways,914
Aug-10,2010,Fiji Airways,4960
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,Nauru Airlines,630
Aug-10,2010,Air Caledonie,1689
Aug-10,2010,Qantas Airways,669
Aug-10,2010,V Australia,2888
Aug-10,2010,Air Niugini,6766
Aug-10,2010,Virgin Australia,3240
Aug-10,2010,Air Vanuatu,850
Aug-10,2010,Air Vanuatu,1530
Aug-10,2010,Virgin Australia,2160
Aug-10,2010,Air New Zealand,2736
Aug-10,2010,Qantas Airways,671
Aug-10,2010,Virgin Australia,1620
Aug-10,2010,Korean Air,4352
Aug-10,2010,Emirates,10974
Aug-10,2010,Etihad Airways,3406
Aug-10,2010,Qantas Airways,5346
Aug-10,2010,Qantas Airways,3856
Aug-10,2010,Singapore Airlines,23940
Aug-10,2010,China Airlines,3991
Aug-10,2010,Eva Air,2016
Aug-10,2010,Nauru Airlines,630
Aug-10,2010,JALWays,7347
Aug-10,2010,Air New Zealand,4719
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,Air New Zealand,3152
Aug-10,2010,Virgin Australia,1620
Aug-10,2010,Continental Micronesia,2524
Aug-10,2010,Cathay Pacific Airways,3168
Aug-10,2010,Cathay Pacific Airways,3696
Aug-10,2010,Jetstar,2727
Aug-10,2010,Jetstar,2727
Aug-10,2010,Air Niugini,4168
Aug-10,2010,Airlines PNG,370
Aug-10,2010,Qantas Airways,3774
Aug-10,2010,Jetstar,6030
Aug-10,2010,Jetstar,9393
Aug-10,2010,Jetstar,6552
Aug-10,2010,Jetstar,2919
Aug-10,2010,Jetstar,6030
Aug-10,2010,Jetstar,5458
Aug-10,2010,Air New Zealand,3648
Aug-10,2010,Jetstar,5487
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,Air New Zealand,1368
Aug-10,2010,Jetstar,1770
Aug-10,2010,AirAsia X,11310
Aug-10,2010,Jetstar,9300
Aug-10,2010,Jetstar,9393
Aug-10,2010,Etihad Airways,7832
Aug-10,2010,Air New Zealand,15413
Aug-10,2010,Emirates,10878
Aug-10,2010,Qantas Airways,8753
Aug-10,2010,Qantas Airways,5208
Aug-10,2010,Virgin Australia,5400
Aug-10,2010,Jetstar,2709
Aug-10,2010,Jetstar,1505
Aug-10,2010,Thai Airways International,21402
Aug-10,2010,Air China,4320
Aug-10,2010,United Airlines,10846
Aug-10,2010,Air New Zealand,4721
Aug-10,2010,Jetstar,6183
Aug-10,2010,Virgin Australia,3240
Aug-10,2010,Garuda Indonesia,5274
Aug-10,2010,Jetstar,1188
Aug-10,2010,Jetstar,2673
Aug-10,2010,Virgin Australia,4860
Aug-10,2010,Qatar Airways,8029
Aug-10,2010,Emirates,10878
Aug-10,2010,Emirates,10920
Aug-10,2010,Emirates,10620
Aug-10,2010,Emirates,354
Aug-10,2010,China Southern Airlines,3185
Aug-10,2010,Vietnam Airlines,5852
Aug-10,2010,Vietnam Airlines,5852
Aug-10,2010,Cathay Pacific Airways,8184
Aug-10,2010,Cathay Pacific Airways,16368
Aug-10,2010,Qantas Airways,10574
Aug-10,2010,Qantas Airways,353
Aug-10,2010,Jetstar,1500
Aug-10,2010,Garuda Indonesia,2886
Aug-10,2010,V Australia,3249
Aug-10,2010,AirAsia X,19604
Aug-10,2010,Emirates,10920
Aug-10,2010,Emirates,354
Aug-10,2010,Malaysia Airlines,17298
Aug-10,2010,Qantas Airways,10559
Aug-10,2010,Qantas Airways,353
Aug-10,2010,Qantas Airways,11896
Aug-10,2010,Qantas Airways,5208
Aug-10,2010,Qantas Airways,10752
Aug-10,2010,United Airlines,748
Aug-10,2010,United Airlines,10846
Aug-10,2010,V Australia,3249
Aug-10,2010,Philippine Airlines,2416
Aug-10,2010,Philippine Airlines,4810
Aug-10,2010,Qantas Airways,353
Aug-10,2010,Air Mauritius,1192
Aug-10,2010,Fiji Airways,3865
Aug-10,2010,Virgin Australia,2340
Aug-10,2010,V Australia,1444
Aug-10,2010,Air Vanuatu,680
Aug-10,2010,Air New Zealand,1976
Aug-10,2010,Qantas Airways,828
Aug-10,2010,Korean Air,3604
Aug-10,2010,Air China,4320
Aug-10,2010,China Eastern Airlines,5166
Aug-10,2010,Emirates,10620
Aug-10,2010,Emirates,354
Aug-10,2010,Jetstar,5458
Aug-10,2010,Qantas Airways,11906
Aug-10,2010,Singapore Airlines,32209
Aug-10,2010,Air New Zealand,3344
Aug-10,2010,Qantas Airways,4464
Aug-10,2010,Air New Zealand,600
Aug-10,2010,Air New Zealand,4911
Aug-10,2010,Royal Brunei Airlines,4510
Aug-10,2010,Thai Airways International,5980
Aug-10,2010,Thai Airways International,3289
Aug-10,2010,Air Australia,2028
Aug-10,2010,Garuda Indonesia,10044
Aug-10,2010,Indonesia AirAsia,16740
Aug-10,2010,Jetstar,2484
Aug-10,2010,Jetstar,3015
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,Emirates,16328
Aug-10,2010,Cathay Pacific Airways,8336
Aug-10,2010,Qantas Airways,2969
Aug-10,2010,Jetstar,1593
Aug-10,2010,South African Airways,7706
Aug-10,2010,AirAsia X,13195
Aug-10,2010,Malaysia Airlines,12740
Aug-10,2010,Air Mauritius,1375
Aug-10,2010,Thai Airways International,3289
Aug-10,2010,Virgin Australia,1980
Aug-10,2010,Jetstar,3015
Aug-10,2010,Jetstar,1593
Aug-10,2010,Jetstar,5523
Aug-10,2010,Qantas Airways,16917
Aug-10,2010,Singapore Airlines,20520
Aug-10,2010,Tigerair,5580
Aug-10,2010,Qantas Airways,3176
Aug-10,2010,Air Australia,780
Aug-10,2010,Etihad Airways,14004
Aug-10,2010,Virgin Samoa,2340
Aug-10,2010,Aerolineas Argentinas,4199
Aug-10,2010,Air New Zealand,24284
Aug-10,2010,Air New Zealand,1115
Aug-10,2010,Emirates,15066
Aug-10,2010,Jetstar,5487
Aug-10,2010,LATAM Airlines,6144
Aug-10,2010,Qantas Airways,26826
Aug-10,2010,Virgin Australia,5580
Aug-10,2010,British Airways,10461
Aug-10,2010,Emirates,10974
Aug-10,2010,Jetstar,1505
Aug-10,2010,Qantas Airways,10144
Aug-10,2010,Thai Airways International,16846
Aug-10,2010,Air China,3120
Aug-10,2010,Air China,4320
Aug-10,2010,Aerolineas Argentinas,4199
Aug-10,2010,Qantas Airways,3989
Aug-10,2010,United Airlines,10846
Aug-10,2010,Air New Zealand,7438
Aug-10,2010,Emirates,10974
Aug-10,2010,Jetstar,5481
Aug-10,2010,Qantas Airways,5280
Aug-10,2010,Virgin Australia,3960
Aug-10,2010,Garuda Indonesia,4626
Aug-10,2010,Jetstar,7722
Aug-10,2010,Jetstar,2673
Aug-10,2010,Virgin Australia,2880
Aug-10,2010,Emirates,15066
Aug-10,2010,Emirates,10974
Aug-10,2010,Emirates,8246
Aug-10,2010,Qantas Airways,12485
Aug-10,2010,China Southern Airlines,8525
Aug-10,2010,Vietnam Airlines,7436
Aug-10,2010,Jetstar,2919
Aug-10,2010,Vietnam Airlines,7436
Aug-10,2010,Cathay Pacific Airways,27984
Aug-10,2010,Qantas Airways,15965
Aug-10,2010,Qantas Airways,297
Aug-10,2010,Virgin Atlantic Airways,9548
Aug-10,2010,Hawaiian Airlines,3298
Aug-10,2010,Jetstar,1500
Aug-10,2010,Jetstar,3900
Aug-10,2010,Qantas Airways,2949
Aug-10,2010,Garuda Indonesia,2886
Aug-10,2010,Qantas Airways,5344
Aug-10,2010,Qantas Airways,9169
Aug-10,2010,Malaysia Airlines,6138
Aug-10,2010,Malaysia Airlines,11036
Aug-10,2010,British Airways,10461
Aug-10,2010,British Airways,6820
Aug-10,2010,Qantas Airways,10135
Aug-10,2010,Qantas Airways,12250
Aug-10,2010,Virgin Atlantic Airways,9548
Aug-10,2010,Delta Air Lines,8618
Aug-10,2010,Qantas Airways,15850
Aug-10,2010,Qantas Airways,6891
Aug-10,2010,United Airlines,748
Aug-10,2010,United Airlines,10846
Aug-10,2010,V Australia,9747
Aug-10,2010,Philippine Airlines,4810
Aug-10,2010,Philippine Airlines,3330
Aug-10,2010,Qantas Airways,914
Aug-10,2010,Qantas Airways,3206
Aug-10,2010,Air Mauritius,1192
Aug-10,2010,Fiji Airways,13631
Aug-10,2010,Jetstar,3009
Aug-10,2010,V Australia,9386
Aug-10,2010,Virgin Australia,900
Aug-10,2010,Qantas Airways,5167
Aug-10,2010,United Airlines,10846
Aug-10,2010,Air Caledonie,2862
Aug-10,2010,Qantas Airways,2654
Aug-10,2010,Jetstar,2727
Aug-10,2010,Air Austral,3276
Aug-10,2010,Jetstar,3913
Aug-10,2010,Air Niugini,1680
Aug-10,2010,Air Vanuatu,4420
Aug-10,2010,Virgin Australia,1620
Aug-10,2010,Air New Zealand,3952
Aug-10,2010,Qantas Airways,2168
Aug-10,2010,Virgin Australia,1620
Aug-10,2010,Air New Zealand,1115
Aug-10,2010,Air New Zealand,1368
Aug-10,2010,Qantas Airways,5058
Aug-10,2010,United Airlines,374
Aug-10,2010,United Airlines,10846
Aug-10,2010,LATAM Airlines,6144
Aug-10,2010,Asiana Airlines,8370
Aug-10,2010,Korean Air,10323
Aug-10,2010,Air China,4320
Aug-10,2010,China Eastern Airlines,6376
Aug-10,2010,Qantas Airways,297
Aug-10,2010,Qantas Airways,8656
Aug-10,2010,British Airways,6820
Aug-10,2010,Qantas Airways,1484
Aug-10,2010,Qantas Airways,12493
Aug-10,2010,Qantas Airways,12257
Aug-10,2010,Singapore Airlines,40726
Aug-10,2010,Air Austral,3276
Aug-10,2010,China Airlines,5100
Aug-10,2010,JALWays,7595
Aug-10,2010,Qantas Airways,11766
Aug-10,2010,Virgin Australia,1620
Aug-10,2010,Air Canada,8368
Aug-10,2010,Air Canada,8368
Aug-10,2010,Air New Zealand,4712
Aug-10,2010,Qantas Airways,8483
Aug-10,2010,Virgin Australia,1620
Sep-10,2010,Air New Zealand,3192
Sep-10,2010,Virgin Australia,2340
Sep-10,2010,Cathay Pacific Airways,7920
Sep-10,2010,Malaysia Airlines,4760
Sep-10,2010,Qantas Airways,2667
Sep-10,2010,Qantas Airways,1187
Sep-10,2010,Singapore Airlines,8550
Sep-10,2010,Etihad Airways,3406
Sep-10,2010,Virgin Samoa,720
Sep-10,2010,Air New Zealand,17655
Sep-10,2010,Emirates,7740
Sep-10,2010,Qantas Airways,8382
Sep-10,2010,Virgin Australia,5400
Sep-10,2010,Royal Brunei Airlines,7410
Sep-10,2010,Thai Airways International,6186
Sep-10,2010,Qantas Airways,3760
Sep-10,2010,Air New Zealand,5320
Sep-10,2010,Jetstar,5112
Sep-10,2010,Virgin Australia,7920
Sep-10,2010,Jetstar,6349
Sep-10,2010,Virgin Australia,5400
Sep-10,2010,Emirates,7740
Sep-10,2010,Emirates,10620
Sep-10,2010,Air New Zealand,1064
Sep-10,2010,Virgin Australia,2700
Sep-10,2010,Air Vanuatu,680
Sep-10,2010,Virgin Australia,2880
Sep-10,2010,Cathay Pacific Airways,3432
Sep-10,2010,Cathay Pacific Airways,4678
Sep-10,2010,Cathay Pacific Airways,3432
Sep-10,2010,Qantas Airways,5039
Sep-10,2010,Nauru Airlines,504
Sep-10,2010,Solomon Airlines,2028
Sep-10,2010,Virgin Australia,1620
Sep-10,2010,Malaysia Airlines,2232
Sep-10,2010,Malaysia Airlines,6138
Sep-10,2010,Qantas Airways,10470
Sep-10,2010,V Australia,4693
Sep-10,2010,Philippine Airlines,2114
Sep-10,2010,Qantas Airways,1145
Sep-10,2010,Fiji Airways,5494
Sep-10,2010,Virgin Australia,5400
Sep-10,2010,Nauru Airlines,504
Sep-10,2010,Air Caledonie,1731
Sep-10,2010,Qantas Airways,672
